330645,76.8033,4.2529e-07,89.2758,-6.61029e-08,-5.64464e-11,2.16665e-15,
669944,77.3813,1.70343e-06,87.7258,-4.56831e-06,7.6142e-11,-3.73295e-14,
999841,77.1649,-6.55944e-07,87.6849,-1.24038e-07,-1.191e-10,6.11805e-14,
1.33048e+06,76.7146,-1.36192e-06,88.1974,1.54989e-06,-4.01693e-10,-9.95485e-15,
1.66969e+06,76.6484,-1.95211e-07,88.1385,-1.73425e-07,-4.17977e-11,-9.69577e-15,
1.99966e+06,76.7013,1.60379e-07,87.6617,-1.44517e-06,4.89977e-12,-6.56936e-15,
2.33034e+06,76.6386,-1.89654e-07,87.1514,-1.54313e-06,-4.89409e-10,-5.85501e-14,
2.66962e+06,76.5954,-1.27474e-07,87.056,-2.81241e-07,-2.64622e-12,6.47219e-14,
2.99949e+06,76.5052,-2.73193e-07,86.714,-1.03678e-06,-1.9831e-10,8.95606e-15,
3.33012e+06,76.3093,-5.92774e-07,86.6416,-2.18993e-07,2.03449e-10,-5.64992e-16,
3.66944e+06,76.0647,-7.20654e-07,86.1484,-1.4533e-06,-1.01341e-09,-1.89118e-14,
3.99945e+06,75.8481,-6.56392e-07,86.1693,6.33956e-08,-4.35627e-11,1.23813e-14,
4.32996e+06,75.8498,5.00111e-09,85.929,-7.27041e-07,2.10392e-10,-4.82574e-15,
4.66925e+06,76.0692,6.46836e-07,84.6835,-3.67091e-06,-2.55241e-10,1.21857e-15,
4.99925e+06,75.9864,-2.51123e-07,83.9096,-2.34509e-06,-4.14117e-10,1.18837e-14,
5.32978e+06,76.1759,5.73493e-07,83.8406,-2.08894e-07,1.63198e-11,-9.04469e-15,
5.66904e+06,76.1425,-9.83492e-08,83.5566,-8.37167e-07,2.89794e-10,1.60902e-14,
5.99894e+06,76.5995,1.38522e-06,82.4112,-3.47199e-06,-4.10694e-11,-1.94792e-14,
6.32964e+06,76.416,-5.54926e-07,82.5706,4.82225e-07,-5.31422e-10,1.17241e-15,
6.66882e+06,76.5564,4.138e-07,82.356,-6.32934e-07,-1.3037e-11,-6.48809e-15,
6.99874e+06,76.6229,2.01787e-07,82.3717,4.7657e-08,8.04401e-11,5.06923e-15,
7.32953e+06,76.6866,1.92528e-07,82.3929,6.42998e-08,-1.18702e-11,-4.02014e-15,
7.66866e+06,76.5645,-3.60026e-07,82.3475,-1.34114e-07,-3.23645e-10,2.45794e-15,
7.99862e+06,76.5006,-1.93832e-07,82.4475,3.03271e-07,-2.50862e-11,9.2351e-16,
8.32927e+06,76.1939,-9.27601e-07,82.4927,1.36711e-07,-3.98622e-10,-2.09833e-13,
8.6685e+06,76.0545,-4.10876e-07,82.7836,8.57511e-07,-5.72594e-10,2.06088e-13,
8.9984e+06,76.0236,-9.35407e-08,82.5723,-6.40623e-07,-9.32505e-10,1.96427e-15,
9.32914e+06,75.8943,-3.90924e-07,82.867,8.91031e-07,-4.73063e-11,-1.52323e-14,
9.66831e+06,75.7899,-3.07952e-07,82.9359,2.03294e-07,-2.91001e-10,2.24264e-15,
9.99822e+06,75.4066,-1.16163e-06,83.9105,2.95387e-06,-4.93465e-10,6.26585e-14,
1.5328e+07,86.9383,4.96262e-06,85.371,9.51467e-07,4.5324e-11,-2.62691e-14,
1.56673e+07,89.1467,6.51011e-06,84.5812,-2.32835e-06,-1.57692e-09,-9.17756e-15,
1.59972e+07,90.9238,5.38603e-06,83.7549,-2.5045e-06,-1.14968e-09,3.78856e-14,
1.63279e+07,92.8534,5.83592e-06,82.9339,-2.48295e-06,2.59716e-10,8.90884e-15,
1.66671e+07,95.6053,8.11111e-06,81.8917,-3.07175e-06,-1.04003e-09,4.60606e-15,
1.6997e+07,99.1984,1.08907e-05,79.797,-6.34906e-06,-8.586e-11,5.49405e-16,
1.73277e+07,103.676,1.35408e-05,76.5798,-9.72898e-06,-1.27199e-09,2.53004e-14,
1.76669e+07,106.751,9.06504e-06,74.8974,-4.96022e-06,-4.7043e-11,-2.84307e-14,
1.79969e+07,110.545,1.14996e-05,72.0815,-8.5336e-06,-2.9838e-11,-2.06507e-14,
1.83275e+07,114.204,1.10653e-05,69.7771,-6.96908e-06,-1.2809e-09,2.15903e-14,
1.86667e+07,119.995,1.70733e-05,64.2808,-1.62048e-05,-2.62817e-09,-2.47853e-14,
1.89967e+07,123.961,1.20201e-05,61.7056,-7.80454e-06,-2.88294e-09,-6.43498e-15,
1.93273e+07,127.951,1.20657e-05,57.5426,-1.25897e-05,-2.96837e-09,3.78499e-15,
1.96666e+07,131.804,1.13587e-05,52.2081,-1.5725e-05,-3.2095e-09,-9.35564e-15,
1.99965e+07,136.363,1.38183e-05,46.3492,-1.77585e-05,-7.20688e-09,-4.66868e-14,
2.03272e+07,140.964,1.39122e-05,41.575,-1.4438e-05,-1.10082e-08,1.71787e-14,
2.06664e+07,145.515,1.34165e-05,37.8721,-1.09143e-05,-7.8109e-09,4.70975e-14,
2.09964e+07,148.158,8.0104e-06,36.105,-5.35554e-06,-4.43181e-09,-1.78576e-14,
2.1327e+07,150.049,5.71815e-06,34.9409,-3.521e-06,-5.56273e-09,1.3589e-14,
2.16662e+07,151.269,3.59746e-06,32.265,-7.88855e-06,-4.7957e-09,1.79181e-14,
2.19962e+07,153.16,5.7304e-06,30.8482,-4.29447e-06,-6.36778e-09,1.30704e-15,
2.23269e+07,153.833,2.0347e-06,28.491,-7.12776e-06,-2.47644e-09,5.69211e-16,
2.2666e+07,155.029,3.52665e-06,26.7896,-5.0168e-06,-3.26218e-09,-2.46932e-14,
2.2996e+07,156.991,5.94626e-06,25.5485,-3.76103e-06,-7.34518e-09,-2.5727e-13,
2.33268e+07,158.061,3.23568e-06,25.7755,6.86078e-07,-9.27971e-09,2.49741e-13,
2.36659e+07,160.433,6.99314e-06,24.6041,-3.45423e-06,-1.49211e-08,-3.94092e-14,
2.39959e+07,166.98,1.98419e-05,17.9645,-2.01212e-05,-2.28243e-08,-3.24091e-13,
2.4327e+07,169.179,6.64053e-06,16.3939,-3.45423e-06,-7.71024e-08,3.78436e-13,
2.46657e+07,160.499,-2.5628e-05,9.47032,-2.04413e-05,2.42912e-07,-1.3693e-13,
2.49957e+07,169.829,2.82788e-05,13.6768,-3.45423e-06,-3.23639e-07,1.21853e-14,
