6.184e+06,0,
6.194e+06,17,
6.279e+06,0,
6.289e+06,0,
6.299e+06,17,
6.309e+06,0,
6.319e+06,17,
6.329e+06,17,
6.339e+06,0,
6.349e+06,0,
6.359e+06,0,
6.369e+06,0,
6.481e+06,17,
6.491e+06,0,
6.501e+06,0,
6.511e+06,0,
6.521e+06,0,
6.531e+06,0,
6.541e+06,0,
6.551e+06,17,
6.561e+06,17,
6.571e+06,0,
6.655e+06,0,
6.665e+06,17,
6.675e+06,17,
6.685e+06,0,
6.695e+06,17,
6.705e+06,17,
6.715e+06,0,
6.725e+06,17,
6.735e+06,17,
6.745e+06,17,
6.828e+06,17,
6.838e+06,17,
6.848e+06,0,
6.858e+06,0,
6.868e+06,0,
6.878e+06,0,
6.888e+06,0,
6.898e+06,0,
6.908e+06,0,
6.918e+06,17,
7.01e+06,17,
7.021e+06,17,
7.031e+06,0,
7.041e+06,17,
7.051e+06,0,
7.061e+06,17,
7.071e+06,17,
7.081e+06,17,
7.091e+06,0,
7.101e+06,0,
7.205e+06,0,
7.215e+06,0,
7.225e+06,0,
7.235e+06,0,
7.245e+06,0,
7.255e+06,0,
7.265e+06,17,
7.275e+06,0,
7.285e+06,17,
7.295e+06,0,
7.452e+06,0,
7.462e+06,0,
7.472e+06,0,
7.482e+06,0,
7.492e+06,0,
7.502e+06,0,
7.512e+06,0,
7.522e+06,17,
7.532e+06,0,
7.542e+06,0,
7.568e+06,0,
7.578e+06,0,
7.588e+06,17,
7.598e+06,17,
7.608e+06,0,
7.618e+06,17,
7.628e+06,0,
7.638e+06,0,
7.648e+06,0,
7.658e+06,0,
7.749e+06,17,
7.759e+06,0,
7.769e+06,17,
7.779e+06,0,
7.789e+06,0,
7.799e+06,0,
7.809e+06,0,
7.819e+06,0,
7.829e+06,17,
7.839e+06,17,
7.951e+06,17,
7.961e+06,0,
7.971e+06,17,
7.981e+06,0,
7.991e+06,0,
8.001e+06,0,
8.011e+06,0,
8.021e+06,0,
8.031e+06,0,
8.041e+06,0,
8.118e+06,0,
8.128e+06,0,
8.138e+06,17,
8.148e+06,0,
8.158e+06,17,
8.168e+06,17,
8.178e+06,17,
8.188e+06,17,
8.198e+06,0,
8.208e+06,0,
8.292e+06,17,
8.302e+06,0,
8.312e+06,0,
8.322e+06,17,
8.332e+06,0,
8.342e+06,17,
8.352e+06,17,
8.362e+06,17,
8.372e+06,0,
8.382e+06,0,
8.495e+06,0,
8.505e+06,0,
8.515e+06,0,
8.525e+06,0,
8.535e+06,0,
8.545e+06,0,
8.555e+06,0,
8.565e+06,17,
8.575e+06,17,
8.585e+06,0,
8.671e+06,17,
8.681e+06,0,
8.691e+06,0,
8.701e+06,0,
8.711e+06,0,
8.721e+06,0,
8.731e+06,17,
8.741e+06,0,
8.751e+06,17,
8.761e+06,17,
8.844e+06,0,
8.854e+06,17,
8.864e+06,0,
8.874e+06,0,
8.884e+06,0,
8.894e+06,0,
8.904e+06,17,
8.914e+06,0,
8.924e+06,0,
8.934e+06,0,
9.222e+06,0,
9.232e+06,17,
9.242e+06,0,
9.252e+06,0,
9.262e+06,0,
9.272e+06,17,
9.282e+06,0,
9.292e+06,17,
9.302e+06,17,
9.312e+06,0,
9.468e+06,0,
9.478e+06,0,
9.488e+06,0,
9.498e+06,0,
9.508e+06,0,
9.518e+06,17,
9.528e+06,17,
9.538e+06,17,
9.548e+06,17,
9.558e+06,0,
9.585e+06,0,
9.595e+06,0,
9.605e+06,0,
9.615e+06,17,
9.625e+06,0,
9.635e+06,17,
9.645e+06,0,
9.655e+06,0,
9.665e+06,0,
9.675e+06,0,
9.765e+06,0,
9.775e+06,0,
9.785e+06,17,
9.795e+06,0,
9.805e+06,0,
9.815e+06,0,
9.825e+06,0,
9.835e+06,17,
9.845e+06,0,
9.855e+06,17,
9.969e+06,0,
9.979e+06,0,
9.989e+06,0,
9.999e+06,0,
1.0009e+07,0,
1.0019e+07,0,
1.0029e+07,17,
1.0039e+07,0,
1.0049e+07,0,
1.0059e+07,0,
1.0136e+07,0,
1.0146e+07,0,
1.0156e+07,0,
1.0166e+07,0,
1.0176e+07,17,
1.0186e+07,0,
1.0196e+07,0,
1.0206e+07,0,
1.0216e+07,0,
1.0226e+07,17,
1.0309e+07,0,
1.0319e+07,0,
1.0329e+07,0,
1.0339e+07,17,
1.0349e+07,17,
1.0359e+07,0,
1.0369e+07,0,
1.0379e+07,0,
1.0389e+07,0,
1.0399e+07,17,
1.0512e+07,17,
1.0522e+07,17,
1.0532e+07,17,
1.0542e+07,17,
1.0552e+07,0,
1.0562e+07,17,
1.0572e+07,0,
1.0582e+07,17,
1.0592e+07,0,
1.0602e+07,0,
1.0686e+07,0,
1.0696e+07,0,
1.0706e+07,17,
1.0716e+07,17,
1.0726e+07,0,
1.0736e+07,17,
1.0746e+07,0,
1.0756e+07,17,
1.0766e+07,17,
1.0776e+07,0,
1.0891e+07,0,
1.0901e+07,17,
1.0911e+07,0,
1.0921e+07,0,
1.0931e+07,17,
1.0941e+07,0,
1.0951e+07,0,
1.0961e+07,0,
1.0971e+07,17,
1.0981e+07,17,
1.1056e+07,17,
1.1066e+07,0,
1.1076e+07,17,
1.1086e+07,17,
1.1096e+07,0,
1.1106e+07,0,
1.1116e+07,17,
1.1126e+07,17,
1.1136e+07,17,
1.1146e+07,0,
1.1237e+07,17,
1.1247e+07,0,
1.1257e+07,0,
1.1267e+07,17,
1.1277e+07,0,
1.1287e+07,0,
1.1297e+07,0,
1.1307e+07,0,
1.1317e+07,0,
1.1327e+07,0,
1.1483e+07,0,
1.1493e+07,17,
1.1503e+07,17,
1.1513e+07,17,
1.1523e+07,0,
1.1533e+07,0,
1.1543e+07,0,
1.1553e+07,0,
1.1563e+07,0,
1.1573e+07,0,
1.1628e+07,17,
1.1638e+07,17,
1.1648e+07,17,
1.1658e+07,0,
1.1668e+07,17,
1.1678e+07,17,
1.1688e+07,0,
1.1698e+07,0,
1.1708e+07,0,
1.1718e+07,0,
1.1811e+07,0,
1.1821e+07,0,
1.1831e+07,0,
1.1841e+07,0,
1.1851e+07,17,
1.1861e+07,0,
1.1871e+07,0,
1.1881e+07,0,
1.1891e+07,0,
1.1901e+07,17,
1.1983e+07,17,
1.1993e+07,0,
1.2003e+07,0,
1.2013e+07,17,
1.2023e+07,17,
1.2033e+07,0,
1.2043e+07,0,
1.2053e+07,17,
1.2063e+07,0,
1.2074e+07,17,
1.2179e+07,0,
1.2189e+07,17,
1.2199e+07,0,
1.2209e+07,17,
1.2219e+07,17,
1.2229e+07,17,
1.2239e+07,17,
1.2249e+07,0,
1.226e+07,17,
1.227e+07,0,
1.2354e+07,0,
1.2364e+07,0,
1.2374e+07,0,
1.2384e+07,0,
1.2394e+07,17,
1.2404e+07,0,
1.2414e+07,17,
1.2424e+07,0,
1.2434e+07,0,
1.2444e+07,0,
1.2529e+07,17,
1.2539e+07,17,
1.2549e+07,0,
1.2559e+07,0,
1.2569e+07,0,
1.2579e+07,0,
1.2589e+07,0,
1.2599e+07,0,
1.2609e+07,0,
1.2619e+07,0,
1.2731e+07,0,
1.2741e+07,0,
1.2751e+07,0,
1.2761e+07,0,
1.2771e+07,17,
1.2781e+07,0,
1.2791e+07,0,
1.2801e+07,17,
1.2811e+07,17,
1.2821e+07,0,
1.2904e+07,0,
1.2914e+07,17,
1.2924e+07,0,
1.2934e+07,0,
1.2944e+07,17,
1.2954e+07,17,
1.2964e+07,0,
1.2974e+07,0,
1.2984e+07,0,
1.2994e+07,0,
1.3078e+07,0,
1.3088e+07,17,
1.3098e+07,0,
1.3108e+07,0,
1.3118e+07,0,
1.3128e+07,17,
1.3138e+07,0,
1.3148e+07,17,
1.3158e+07,0,
1.3168e+07,0,
1.3266e+07,0,
1.3276e+07,17,
1.3286e+07,0,
1.3296e+07,17,
1.3306e+07,17,
1.3316e+07,0,
1.3326e+07,0,
1.3336e+07,17,
1.3346e+07,0,
1.3356e+07,0,
1.3499e+07,0,
1.351e+07,0,
1.352e+07,17,
1.353e+07,17,
1.354e+07,0,
1.355e+07,0,
1.356e+07,0,
1.357e+07,17,
1.358e+07,17,
1.359e+07,0,
1.3644e+07,17,
1.3654e+07,0,
1.3664e+07,0,
1.3674e+07,0,
1.3684e+07,0,
1.3694e+07,17,
1.3704e+07,17,
1.3714e+07,0,
1.3724e+07,0,
1.3734e+07,17,
1.3826e+07,17,
1.3836e+07,17,
1.3846e+07,17,
1.3856e+07,0,
1.3866e+07,0,
1.3876e+07,0,
1.3886e+07,0,
1.3896e+07,0,
1.3906e+07,0,
1.3916e+07,17,
1.4e+07,0,
1.401e+07,17,
1.402e+07,0,
1.403e+07,17,
1.404e+07,0,
1.405e+07,17,
1.406e+07,17,
1.407e+07,0,
1.408e+07,17,
1.409e+07,0,
1.4194e+07,0,
1.4204e+07,0,
1.4214e+07,17,
1.4224e+07,0,
1.4234e+07,0,
1.4244e+07,17,
1.4254e+07,17,
1.4264e+07,0,
1.4274e+07,17,
1.4284e+07,0,
1.4369e+07,0,
1.4379e+07,0,
1.4389e+07,0,
1.4399e+07,17,
1.4409e+07,0,
1.4419e+07,0,
1.4429e+07,17,
1.4439e+07,17,
1.4449e+07,17,
1.4459e+07,17,
1.4571e+07,17,
1.4581e+07,17,
1.4591e+07,0,
1.4601e+07,0,
1.4611e+07,17,
1.4621e+07,0,
1.4631e+07,0,
1.4641e+07,17,
1.4651e+07,0,
1.4661e+07,0,
1.4746e+07,0,
1.4756e+07,0,
1.4766e+07,17,
1.4776e+07,0,
1.4786e+07,17,
1.4796e+07,17,
1.4806e+07,0,
1.4816e+07,17,
1.4826e+07,0,
1.4836e+07,0,
1.492e+07,17,
1.493e+07,0,
1.494e+07,0,
1.495e+07,0,
1.496e+07,17,
1.497e+07,0,
1.498e+07,0,
1.499e+07,0,
1.5e+07,17,
1.501e+07,0,
1.5109e+07,17,
1.5119e+07,17,
1.5129e+07,17,
1.5139e+07,0,
1.5149e+07,17,
1.5159e+07,0,
1.5169e+07,0,
1.5179e+07,17,
1.5189e+07,0,
1.5199e+07,0,
1.5283e+07,17,
1.5293e+07,17,
1.5303e+07,0,
1.5313e+07,0,
1.5323e+07,17,
1.5333e+07,0,
1.5344e+07,0,
1.5354e+07,17,
1.5364e+07,0,
1.5374e+07,17,
1.5516e+07,0,
1.5526e+07,0,
1.5536e+07,17,
1.5546e+07,17,
1.5556e+07,0,
1.5566e+07,0,
1.5576e+07,17,
1.5586e+07,0,
1.5596e+07,0,
1.5606e+07,0,
1.566e+07,0,
1.567e+07,0,
1.568e+07,0,
1.569e+07,0,
1.57e+07,0,
1.571e+07,0,
1.572e+07,0,
1.573e+07,0,
1.574e+07,0,
1.575e+07,0,
1.584e+07,0,
0,17,
10000,17,
20000,17,
30000,17,
40000,0,
50000,17,
60000,17,
70000,0,
80000,0,
90000,0,
204000,17,
214000,0,
224000,17,
234000,0,
244000,0,
254000,17,
264000,0,
274000,0,
284000,17,
294000,17,
378000,17,
388000,17,
398000,0,
408000,0,
418000,0,
428000,0,
438000,0,
448000,17,
458000,17,
468000,17,
552000,0,
562000,17,
572000,0,
582000,0,
592000,17,
602000,17,
612000,17,
622000,17,
632000,0,
642000,0,
727000,17,
737000,0,
747000,0,
757000,0,
767000,17,
777000,0,
787000,0,
797000,0,
807000,0,
817000,17,
914000,17,
924000,0,
934000,17,
944000,0,
954000,0,
964000,0,
974000,0,
984000,17,
994000,0,
1.004e+06,17,
1.262e+06,17,
1.272e+06,0,
1.282e+06,0,
1.292e+06,17,
1.302e+06,0,
1.312e+06,17,
1.322e+06,0,
1.332e+06,17,
1.342e+06,17,
1.352e+06,0,
1.292e+06,0,
1.302e+06,0,
1.312e+06,0,
1.322e+06,0,
1.332e+06,0,
1.342e+06,17,
1.352e+06,0,
1.362e+06,17,
1.372e+06,0,
1.382e+06,17,
1.494e+06,0,
1.504e+06,17,
1.514e+06,0,
1.524e+06,17,
1.534e+06,0,
1.544e+06,0,
1.554e+06,17,
1.564e+06,17,
1.574e+06,0,
1.584e+06,0,
1.684e+06,17,
1.694e+06,17,
1.704e+06,0,
1.714e+06,17,
1.724e+06,17,
1.734e+06,0,
1.744e+06,17,
1.754e+06,0,
1.764e+06,17,
1.774e+06,0,
1.843e+06,0,
1.853e+06,17,
1.863e+06,0,
1.873e+06,17,
1.883e+06,0,
1.893e+06,0,
1.903e+06,17,
1.913e+06,0,
1.923e+06,0,
1.933e+06,0,
2.045e+06,0,
2.055e+06,0,
2.065e+06,0,
2.075e+06,17,
2.085e+06,0,
2.095e+06,17,
2.105e+06,0,
2.115e+06,0,
2.125e+06,0,
2.135e+06,0,
2.219e+06,17,
2.229e+06,17,
2.239e+06,0,
2.249e+06,0,
2.259e+06,0,
2.269e+06,0,
2.279e+06,0,
2.289e+06,0,
2.299e+06,0,
2.309e+06,17,
2.393e+06,0,
2.403e+06,0,
2.413e+06,0,
2.423e+06,17,
2.433e+06,0,
2.443e+06,0,
2.453e+06,17,
2.463e+06,0,
2.473e+06,0,
2.483e+06,0,
2.597e+06,0,
2.607e+06,17,
2.617e+06,0,
2.627e+06,0,
2.637e+06,0,
2.647e+06,17,
2.657e+06,17,
2.667e+06,0,
2.677e+06,17,
2.687e+06,17,
2.772e+06,17,
2.782e+06,17,
2.792e+06,0,
2.802e+06,17,
2.812e+06,0,
2.822e+06,17,
2.832e+06,0,
2.842e+06,0,
2.852e+06,17,
2.862e+06,0,
2.945e+06,0,
2.955e+06,17,
2.965e+06,0,
2.975e+06,0,
2.985e+06,17,
2.995e+06,0,
3.005e+06,17,
3.015e+06,0,
3.025e+06,0,
3.035e+06,0,
3.278e+06,17,
3.288e+06,17,
3.298e+06,0,
3.308e+06,17,
3.318e+06,0,
3.328e+06,0,
3.338e+06,0,
3.348e+06,0,
3.358e+06,0,
3.368e+06,0,
3.308e+06,17,
3.318e+06,0,
3.328e+06,0,
3.338e+06,17,
3.348e+06,0,
3.358e+06,17,
3.368e+06,17,
3.378e+06,0,
3.388e+06,17,
3.398e+06,0,
3.51e+06,17,
3.52e+06,0,
3.53e+06,0,
3.54e+06,17,
3.55e+06,0,
3.56e+06,0,
3.57e+06,0,
3.58e+06,0,
3.59e+06,0,
3.6e+06,0,
3.698e+06,0,
3.708e+06,0,
3.718e+06,0,
3.728e+06,0,
3.738e+06,0,
3.748e+06,0,
3.758e+06,17,
3.768e+06,0,
3.778e+06,0,
3.788e+06,0,
3.887e+06,0,
3.897e+06,17,
3.907e+06,17,
3.917e+06,17,
3.927e+06,0,
3.937e+06,17,
3.947e+06,0,
3.957e+06,17,
3.967e+06,17,
3.977e+06,17,
4.061e+06,0,
4.071e+06,0,
4.081e+06,0,
4.091e+06,0,
4.101e+06,17,
4.111e+06,0,
4.121e+06,17,
4.131e+06,0,
4.141e+06,0,
4.151e+06,0,
4.264e+06,0,
4.274e+06,0,
4.284e+06,0,
4.294e+06,0,
4.304e+06,17,
4.314e+06,0,
4.324e+06,0,
4.334e+06,0,
4.344e+06,17,
4.354e+06,17,
4.425e+06,0,
4.435e+06,17,
4.445e+06,0,
4.455e+06,0,
4.465e+06,0,
4.475e+06,0,
4.485e+06,0,
4.495e+06,0,
4.505e+06,17,
4.515e+06,17,
4.612e+06,0,
4.622e+06,17,
4.632e+06,0,
4.642e+06,17,
4.652e+06,0,
4.662e+06,17,
4.672e+06,0,
4.682e+06,17,
4.692e+06,0,
4.702e+06,0,
4.787e+06,17,
4.797e+06,17,
4.807e+06,0,
4.817e+06,0,
4.827e+06,0,
4.837e+06,0,
4.847e+06,0,
4.857e+06,17,
4.867e+06,0,
4.877e+06,17,
4.974e+06,17,
4.984e+06,0,
4.994e+06,17,
5.004e+06,17,
5.014e+06,0,
5.024e+06,0,
5.034e+06,0,
5.044e+06,17,
5.054e+06,0,
5.064e+06,17,
5.293e+06,0,
5.303e+06,0,
5.313e+06,0,
5.323e+06,0,
5.333e+06,0,
5.343e+06,0,
5.353e+06,17,
5.363e+06,0,
5.373e+06,0,
5.383e+06,0,
5.352e+06,0,
5.362e+06,0,
5.372e+06,0,
5.382e+06,0,
5.392e+06,0,
5.402e+06,17,
5.412e+06,17,
5.422e+06,17,
5.432e+06,0,
5.442e+06,17,
5.525e+06,17,
5.535e+06,0,
5.545e+06,17,
5.555e+06,17,
5.565e+06,17,
5.575e+06,0,
5.585e+06,0,
5.595e+06,0,
5.605e+06,17,
5.615e+06,0,
5.715e+06,17,
5.725e+06,0,
5.735e+06,0,
5.745e+06,0,
5.755e+06,0,
5.765e+06,0,
5.775e+06,17,
5.785e+06,0,
5.795e+06,0,
5.805e+06,0,
5.902e+06,17,
5.912e+06,17,
5.922e+06,0,
5.932e+06,17,
5.942e+06,0,
5.952e+06,0,
5.962e+06,0,
5.972e+06,17,
5.982e+06,0,
5.992e+06,0,
6.076e+06,0,
6.086e+06,0,
6.096e+06,0,
6.106e+06,0,
6.116e+06,0,
6.126e+06,0,
6.136e+06,17,
6.146e+06,17,
6.156e+06,0,
6.166e+06,0,
6.279e+06,17,
6.289e+06,0,
6.299e+06,0,
6.309e+06,17,
6.319e+06,0,
6.329e+06,0,
6.339e+06,17,
6.349e+06,0,
6.359e+06,17,
6.369e+06,0,
6.438e+06,17,
6.448e+06,0,
6.458e+06,17,
6.468e+06,0,
6.478e+06,0,
6.488e+06,17,
6.498e+06,17,
6.508e+06,0,
6.518e+06,0,
6.528e+06,0,
6.627e+06,17,
6.637e+06,0,
6.647e+06,17,
6.657e+06,0,
6.667e+06,17,
6.677e+06,17,
6.687e+06,0,
6.697e+06,0,
6.707e+06,0,
6.717e+06,17,
6.817e+06,0,
6.827e+06,17,
6.837e+06,17,
6.847e+06,0,
6.857e+06,0,
6.867e+06,0,
6.877e+06,0,
6.887e+06,17,
6.897e+06,0,
6.907e+06,0,
7.003e+06,0,
7.013e+06,17,
7.023e+06,0,
7.033e+06,17,
7.043e+06,0,
7.053e+06,0,
7.063e+06,0,
7.073e+06,17,
7.083e+06,0,
7.094e+06,17,
7.307e+06,17,
7.317e+06,17,
7.327e+06,17,
7.337e+06,0,
7.347e+06,0,
7.357e+06,0,
7.367e+06,0,
7.377e+06,17,
7.387e+06,0,
7.397e+06,17,
7.365e+06,17,
7.375e+06,0,
7.385e+06,0,
7.395e+06,17,
7.405e+06,17,
7.415e+06,0,
7.425e+06,17,
7.435e+06,0,
7.445e+06,0,
7.455e+06,17,
7.554e+06,0,
7.564e+06,0,
7.574e+06,0,
7.584e+06,0,
7.594e+06,17,
7.604e+06,17,
7.614e+06,17,
7.624e+06,17,
7.634e+06,0,
7.644e+06,0,
7.73e+06,0,
7.74e+06,0,
7.75e+06,0,
7.76e+06,0,
7.77e+06,0,
7.78e+06,0,
7.79e+06,17,
7.8e+06,0,
7.81e+06,17,
7.82e+06,0,
7.916e+06,17,
7.926e+06,0,
7.936e+06,17,
7.946e+06,0,
7.956e+06,0,
7.966e+06,17,
7.976e+06,17,
7.986e+06,0,
7.996e+06,0,
8.006e+06,0,
8.12e+06,17,
8.13e+06,0,
8.14e+06,0,
8.15e+06,0,
8.16e+06,0,
8.17e+06,0,
8.18e+06,0,
8.19e+06,0,
8.2e+06,17,
8.21e+06,0,
8.293e+06,0,
8.303e+06,0,
8.313e+06,0,
8.323e+06,0,
8.333e+06,17,
8.343e+06,0,
8.353e+06,17,
8.363e+06,17,
8.373e+06,0,
8.383e+06,0,
8.482e+06,17,
8.492e+06,0,
8.502e+06,0,
8.512e+06,0,
8.522e+06,0,
8.532e+06,0,
8.542e+06,17,
8.552e+06,0,
8.562e+06,0,
8.572e+06,17,
8.671e+06,17,
8.681e+06,0,
8.691e+06,17,
8.701e+06,17,
8.711e+06,0,
8.721e+06,0,
8.731e+06,17,
8.741e+06,0,
8.751e+06,0,
8.761e+06,17,
8.832e+06,17,
8.842e+06,0,
8.852e+06,17,
8.862e+06,17,
8.872e+06,0,
8.882e+06,0,
8.892e+06,0,
8.902e+06,17,
8.912e+06,17,
8.922e+06,0,
9.02e+06,0,
9.03e+06,0,
9.04e+06,17,
9.05e+06,17,
9.06e+06,0,
9.07e+06,0,
9.08e+06,0,
9.09e+06,17,
9.1e+06,17,
9.11e+06,17,
9.323e+06,0,
9.333e+06,0,
9.343e+06,0,
9.353e+06,0,
9.363e+06,17,
9.373e+06,0,
9.383e+06,0,
9.393e+06,17,
9.403e+06,0,
9.413e+06,0,
9.411e+06,0,
9.421e+06,0,
9.431e+06,17,
9.441e+06,17,
9.451e+06,17,
9.461e+06,17,
9.471e+06,17,
9.481e+06,17,
9.491e+06,17,
9.501e+06,0,
9.569e+06,0,
9.579e+06,17,
9.589e+06,17,
9.599e+06,17,
9.609e+06,0,
9.619e+06,0,
9.629e+06,0,
9.639e+06,0,
9.649e+06,0,
9.659e+06,0,
9.765e+06,17,
9.775e+06,0,
9.785e+06,0,
9.795e+06,17,
9.805e+06,0,
9.815e+06,0,
9.825e+06,0,
9.835e+06,0,
9.845e+06,17,
9.855e+06,0,
9.961e+06,17,
9.971e+06,0,
9.981e+06,0,
9.991e+06,0,
1.0001e+07,17,
1.0011e+07,0,
1.0021e+07,0,
1.0031e+07,0,
1.0041e+07,17,
1.0051e+07,17,
1.0136e+07,0,
1.0146e+07,17,
1.0156e+07,0,
1.0166e+07,0,
1.0176e+07,0,
1.0186e+07,0,
1.0196e+07,17,
1.0206e+07,0,
1.0216e+07,0,
1.0226e+07,0,
1.0309e+07,17,
1.0319e+07,0,
1.0329e+07,17,
1.0339e+07,17,
1.0349e+07,17,
1.0359e+07,0,
