329398,103.383,-6.10657e-08,69.9545,2.36435e-06,-1.49655e-09,-9.07446e-15,
670418,101.057,-6.82184e-06,70.4001,1.30673e-06,-1.88211e-09,8.83344e-16,
999337,100.932,-3.80695e-07,70.3087,-2.78009e-07,-4.74884e-09,2.87644e-14,
1.32977e+06,100.778,-4.66238e-07,70.6649,1.07806e-06,-8.46983e-10,-1.97862e-14,
1.67012e+06,98.9607,-5.33906e-06,70.5625,-3.00906e-07,-1.0636e-08,-7.92281e-15,
1.99911e+06,101.114,6.54531e-06,69.5555,-3.06081e-06,-3.16343e-09,-1.82573e-13,
2.32912e+06,101.32,6.23846e-07,69.9739,1.26779e-06,1.50944e-09,3.60985e-13,
2.66998e+06,101.136,-5.39261e-07,70.2843,9.10644e-07,2.38558e-09,-1.91045e-13,
2.99906e+06,99.8582,-3.8832e-06,70.7587,1.4416e-06,-1.53213e-09,3.00735e-14,
3.32894e+06,99.399,-1.39199e-06,70.9743,6.53469e-07,-3.52064e-10,-1.64406e-14,
3.66977e+06,99.9926,1.74148e-06,70.746,-6.69785e-07,3.50462e-09,7.31865e-15,
3.99879e+06,101.064,3.25631e-06,71.0445,9.074e-07,1.32708e-08,-2.90473e-14,
4.3287e+06,100.593,-1.42642e-06,70.1574,-2.68893e-06,-1.63404e-08,1.61383e-14,
4.66964e+06,100.673,2.34714e-07,70.5308,1.09504e-06,4.68185e-10,-2.58855e-13,
4.9987e+06,104.286,1.09784e-05,69.4526,-3.27658e-06,1.34578e-08,5.09238e-13,
5.32864e+06,105.297,3.06279e-06,69.3019,-4.5653e-07,6.70048e-10,-2.53689e-13,
5.66992e+06,105.636,9.93859e-07,69.1604,-4.14695e-07,3.47333e-10,2.17444e-14,
5.9984e+06,105.251,-1.1705e-06,69.21,1.51082e-07,-3.40216e-09,-3.08623e-13,
6.32838e+06,103.484,-5.35573e-06,70.1418,2.82372e-06,1.6835e-09,4.53896e-13,
6.66928e+06,102.892,-1.73633e-06,71.4552,3.85279e-06,2.80607e-09,-7.98445e-14,
6.99823e+06,101.429,-4.4475e-06,72.2596,2.44533e-06,-9.01289e-10,-8.75329e-14,
7.32828e+06,100.412,-3.08184e-06,72.1058,-4.66115e-07,-6.14825e-09,-3.82695e-13,
7.66961e+06,100.831,1.2291e-06,72.4768,1.08712e-06,-2.49843e-09,8.14769e-13,
7.99809e+06,102.663,5.57469e-06,70.8993,-4.80248e-06,-4.84513e-09,-4.1927e-13,
8.32806e+06,102.215,-1.35738e-06,72.3873,4.50948e-06,-7.69826e-10,-2.65993e-14,
8.66888e+06,102.195,-5.64734e-08,71.8428,-1.59761e-06,-1.58489e-10,3.43687e-14,
8.99792e+06,105.506,1.00629e-05,70.792,-3.19353e-06,9.08162e-09,-2.27391e-13,
9.32836e+06,105.227,-8.46175e-07,71.483,2.09099e-06,2.49403e-09,4.11911e-13,
9.66871e+06,104.76,-1.37046e-06,71.2139,-7.90698e-07,-5.12647e-09,-3.95735e-13,
9.99774e+06,105.3,1.64091e-06,71.2358,6.66561e-08,6.77741e-10,1.80518e-13,
1.03277e+07,106.082,2.36786e-06,71.1375,-2.98057e-07,3.11607e-09,1.77383e-13,
1.06686e+07,106.417,9.83615e-07,70.4032,-2.15373e-06,-1.04761e-08,-3.14917e-13,
1.09976e+07,106.77,1.07302e-06,69.8365,-1.72237e-06,-2.68973e-09,2.58737e-13,
1.13277e+07,106.007,-2.31024e-06,69.9326,2.91154e-07,-2.51417e-10,-9.80294e-14,
1.16691e+07,105.752,-7.48496e-07,69.7214,-6.18562e-07,-1.6777e-10,-3.506e-13,
1.19981e+07,106.012,7.92097e-07,70.2434,1.58623e-06,4.30471e-09,6.45723e-13,
1.23278e+07,111.152,1.55885e-05,70.2156,-8.42699e-08,1.58882e-08,-4.22198e-13,
1.26682e+07,110.142,-2.9682e-06,70.3381,3.60114e-07,1.23257e-10,1.74485e-13,
1.29972e+07,109.921,-6.7166e-07,70.8324,1.50206e-06,2.38941e-09,-2.50348e-14,
1.33271e+07,111.122,3.64062e-06,69.8914,-2.85226e-06,-5.23077e-09,-1.5081e-14,
1.36681e+07,110.463,-1.93331e-06,70.2646,1.09465e-06,-1.18962e-09,1.40051e-14,
1.39971e+07,112.01,4.70266e-06,69.3982,-2.6332e-06,-2.14403e-09,-8.1688e-14,
1.43275e+07,112.471,1.39372e-06,69.098,-9.08618e-07,1.24799e-09,9.70146e-14,
1.46678e+07,111.822,-1.90597e-06,69.4482,1.02921e-06,-3.64678e-10,-4.65422e-14,
1.49968e+07,111.24,-1.77068e-06,69.4088,-1.19913e-07,-8.85789e-10,-3.10243e-15,
1.53268e+07,110.908,-1.00457e-06,69.6901,8.5239e-07,-2.70462e-09,-9.70568e-14,
1.56676e+07,111.964,3.09831e-06,69.5301,-4.69637e-07,3.50418e-09,9.52446e-14,
1.59968e+07,111.699,-8.04525e-07,69.7046,5.30221e-07,-1.38285e-09,-7.12147e-15,
1.63267e+07,111.767,2.06699e-07,70.6723,2.93297e-06,6.83217e-10,-2.61531e-14,
1.66676e+07,111.577,-5.56974e-07,69.0327,-4.81027e-06,-9.53717e-09,9.74225e-14,
1.69965e+07,112.448,2.64808e-06,65.3434,-1.12163e-05,-1.0405e-08,-1.36002e-13,
1.73265e+07,112.559,3.34544e-07,66.1061,2.31146e-06,6.2279e-10,5.20595e-14,
1.76674e+07,115.519,8.68291e-06,66.383,8.12126e-07,9.78732e-09,9.1327e-15,
1.79963e+07,114.774,-2.26465e-06,66.6891,9.30746e-07,-2.39592e-10,2.11836e-14,
1.83263e+07,114.932,4.77657e-07,68.5917,5.76475e-06,1.50141e-09,-1.44966e-14,
1.86676e+07,114.782,-4.37138e-07,69.3117,2.10956e-06,2.22194e-09,2.92063e-14,
1.89969e+07,116.608,5.54401e-06,69.0707,-7.32035e-07,6.02418e-09,-1.81081e-14,
1.93261e+07,116.893,8.68082e-07,69.2652,5.90656e-07,2.75698e-09,3.12314e-13,
1.9667e+07,117.091,5.80634e-07,69.5941,9.64972e-07,-5.0349e-10,-4.56719e-13,
1.99968e+07,119.205,6.41127e-06,68.5212,-3.25361e-06,1.71875e-09,9.36829e-14,
2.03265e+07,118.316,-2.69721e-06,68.5689,1.44763e-07,1.17688e-09,3.91649e-15,
2.06676e+07,118.331,4.19645e-08,68.1013,-1.37055e-06,2.63563e-09,1.1835e-13,
