.172320589000,54052
.172321677000,11045
.172322606000,42533
.172323693000,5927
.172325709000,2085
.172326637000,40740
.172327724000,28965
.172328652000,1319
.172329739000,27172
.172330667000,48934
.172331754000,46885
.172332684000,24613
.172334698000,14121
.172335787000,31014
.172336714000,60453
.172337801000,42533
.172338730000,20005
.172339816000,5927
.172340745000,23847
.172341833000,56101
.172342761000,28965
.172343847000,5927
.172344775000,23847
.172345864000,3878
.172346791000,2085
.172347879000,53286
.172348807000,19239
.172349895000,23847
.172350822000,20005
.172351911000,28965
.172352838000,1319
.172353926000,19239
.172354853000,20005
.172400651000,58660
.172400663000,62246
.172400675000,14887
.172400687000,20005
.172400699000,58660
.172400900000,5927
