340859,60.9287,-6.4066e-07,100.146,1.84674e-06,4.54171e-10,-2.09115e-14,-0.244807,
669896,62.3402,4.28977e-06,100.173,8.08529e-08,5.90454e-10,-3.37188e-13,-0.247416,
999769,66.8486,1.3667e-05,98.0947,-6.29893e-06,-1.85731e-09,6.43545e-13,-0.286722,
1.34066e+06,70.0365,9.35165e-06,98.6628,1.66647e-06,-2.35596e-09,-3.01512e-13,-0.252557,
1.66966e+06,71.4703,4.35819e-06,98.1603,-1.52736e-06,8.02131e-10,-1.07683e-15,-0.25222,
1.9996e+06,74.8528,1.0252e-05,97.9575,-6.14795e-07,1.8621e-09,-3.47569e-15,-0.251998,
2.34045e+06,75.4801,1.84033e-06,98.2407,8.30915e-07,-5.08037e-10,1.22343e-14,-0.252174,
2.66956e+06,75.0141,-1.41589e-06,99.9132,5.08187e-06,-1.25544e-09,-2.58425e-15,-0.251018,
2.9995e+06,74.5351,-1.45184e-06,100.039,3.82295e-07,2.11953e-10,3.09124e-15,-0.25014,
3.34032e+06,74.8875,1.03384e-06,100.335,8.67371e-07,6.50604e-10,-1.04398e-14,-0.248875,
3.66934e+06,74.3691,-1.57553e-06,100.701,1.11133e-06,-1.8365e-10,-4.24491e-16,-0.248783,
4.00001e+06,73.8784,-1.48413e-06,100.897,5.94262e-07,-2.45822e-10,-3.1595e-13,-0.248738,
4.34015e+06,73.8973,5.57044e-08,101.158,7.67009e-07,6.43871e-10,5.73089e-13,-0.285243,
4.66916e+06,73.54,-1.0859e-06,101.1,-1.75167e-07,4.44112e-10,-2.03204e-13,-0.258517,
4.99961e+06,72.8497,-2.08896e-06,102.383,3.88162e-06,1.00799e-09,-3.73383e-14,-0.253864,
5.34048e+06,72.5879,-7.68123e-07,102.504,3.54987e-07,4.49569e-10,6.86094e-16,-0.253403,
5.66905e+06,72.6399,1.58398e-07,102.882,1.15151e-06,-2.52149e-10,9.31176e-15,-0.252884,
5.99921e+06,72.6044,-1.07597e-07,102.519,-1.09997e-06,1.07111e-09,-3.79838e-14,-0.251347,
6.34029e+06,72.6694,1.90558e-07,102.63,3.23544e-07,7.88696e-10,2.64017e-14,-0.254179,
6.66884e+06,73.6878,3.09979e-06,101.883,-2.27321e-06,1.39227e-09,3.27557e-14,-0.254056,
6.99889e+06,73.6279,-1.81529e-07,100.83,-3.19036e-06,6.12699e-10,9.52469e-17,-0.250365,
7.34012e+06,73.1859,-1.29552e-06,100.853,6.79556e-08,5.75033e-10,-4.4509e-14,-0.246538,
7.66865e+06,72.5586,-1.90915e-06,101.326,1.44093e-06,1.73932e-09,-2.86362e-14,-0.247657,
7.99859e+06,72.3817,-5.36183e-07,102.762,4.35076e-06,9.27018e-10,4.19373e-14,-0.251898,
8.33945e+06,72.1643,-6.37855e-07,102.675,-2.54004e-07,7.86023e-11,3.71278e-15,-0.251408,
8.66856e+06,72.0712,-2.82891e-07,102.615,-1.83357e-07,-1.82693e-10,-6.77412e-16,-0.250531,
8.99842e+06,71.9462,-3.78881e-07,102.454,-4.89162e-07,1.02608e-09,-3.64022e-14,-0.249727,
9.33935e+06,71.8003,-4.2807e-07,101.891,-1.64961e-06,-1.88512e-10,2.73765e-14,-0.253127,
9.66834e+06,71.6608,-4.24089e-07,102.034,4.3503e-07,3.7526e-10,6.86239e-15,-0.253444,
9.99823e+06,71.6352,-7.74342e-08,101.917,-3.56073e-07,-6.4909e-11,7.35026e-15,-0.253016,
1.03391e+07,71.3256,-9.08266e-07,102.755,2.45979e-06,3.02672e-10,-1.11491e-14,-0.251719,
1.06681e+07,71.5809,7.75862e-07,102.714,-1.26324e-07,2.06981e-10,-4.41169e-15,-0.251675,
1.09986e+07,71.4208,-4.84429e-07,102.586,-3.85629e-07,-5.29219e-10,3.87676e-15,-0.252112,
1.1339e+07,71.1366,-8.35e-07,103.005,1.22963e-06,8.90421e-11,-7.54732e-14,-0.252112,
1.1668e+07,70.6435,-1.49863e-06,103.29,8.67655e-07,3.63107e-10,8.90643e-14,-0.260285,
1.1998e+07,70.7909,4.46886e-07,101.764,-4.62424e-06,-8.50544e-10,9.58251e-15,-0.258782,
1.23387e+07,70.9204,3.79945e-07,101.958,5.6682e-07,-5.69896e-10,-2.42082e-14,-0.256118,
1.26678e+07,70.7878,-4.03084e-07,102.179,6.73425e-07,8.74456e-11,7.60577e-16,-0.256166,
1.29977e+07,70.7536,-1.03584e-07,102.165,-4.19595e-08,-4.46553e-10,1.78931e-14,-0.256132,
1.33386e+07,71.1024,1.02353e-06,102.377,6.20314e-07,4.87627e-10,-1.38799e-14,-0.254019,
1.36676e+07,71.2122,3.33651e-07,102.932,1.68631e-06,5.66789e-10,-5.02116e-15,-0.253481,
1.39981e+07,71.2055,-2.03572e-08,102.988,1.70236e-07,-3.91056e-10,-1.11025e-14,-0.253489,
1.43389e+07,70.9734,-6.80987e-07,102.815,-5.08521e-07,9.22513e-12,1.07768e-14,-0.254787,
1.46674e+07,71.1921,6.65869e-07,103.004,5.75137e-07,-5.07563e-11,-1.91089e-13,-0.254875,
1.49982e+07,71.5152,9.76789e-07,103.368,1.10229e-06,1.9923e-10,2.60884e-13,-0.275866,
1.53387e+07,71.7372,6.51881e-07,102.969,-1.17269e-06,2.40225e-10,-7.07535e-14,-0.267225,
1.56672e+07,70.9576,-2.37301e-06,102.737,-7.06547e-07,1.60486e-10,1.42406e-14,-0.266525,
1.59972e+07,71.9952,3.1445e-06,102.247,-1.48367e-06,-4.2463e-10,-9.75504e-15,-0.264271,
1.63385e+07,72.0565,1.79368e-07,102.197,-1.48073e-07,-1.23237e-10,3.11334e-14,-0.263077,
