330880,119.326,-4.67491e-06,65.0286,3.39627e-06,-2.43457e-09,3.81441e-14,
660611,118,-4.01926e-06,67.7688,8.31046e-06,-4.79328e-10,-3.58717e-15,
999773,117.076,-2.7257e-06,70.1238,6.94349e-06,9.61127e-10,-1.78023e-14,
1.32977e+06,115.722,-4.10283e-06,71.5072,4.19208e-06,6.33683e-10,1.01657e-14,
1.66043e+06,114.905,-2.47065e-06,71.7188,6.40105e-07,-3.6607e-09,1.6422e-14,
1.99965e+06,114.883,-6.39478e-08,71.8381,3.51531e-07,-6.06633e-11,-1.19337e-14,
2.32963e+06,114.289,-1.80096e-06,71.4216,-1.26217e-06,9.66478e-10,1.86334e-15,
2.66031e+06,113.723,-1.71182e-06,71.9946,1.73289e-06,-7.51434e-10,2.40908e-15,
2.99949e+06,114.174,1.33003e-06,71.0684,-2.73082e-06,4.34012e-10,-4.23064e-15,
3.3303e+06,114.377,6.13726e-07,71.8011,2.21507e-06,-1.0301e-09,1.2338e-15,
3.66005e+06,115.118,2.24781e-06,70.359,-4.37338e-06,5.15495e-10,-6.70866e-15,
3.99929e+06,115.603,1.42817e-06,70.4734,3.371e-07,-7.21163e-10,2.07061e-14,
4.32925e+06,116.315,2.15701e-06,70.198,-8.34657e-07,2.72705e-10,-1.93522e-14,
4.65993e+06,116.817,1.5207e-06,70.0728,-3.78606e-07,7.2077e-10,6.24363e-15,
4.99921e+06,117.105,8.49146e-07,70.9274,2.51901e-06,7.14887e-10,5.73676e-16,
5.32906e+06,116.877,-6.92434e-07,73.8215,8.77371e-06,2.70665e-09,-4.68181e-15,
5.65972e+06,116.944,2.02681e-07,76.4603,7.98047e-06,2.02975e-09,2.16107e-15,
1.1328e+07,129.22,-2.89809e-07,94.8078,5.32085e-06,-2.03736e-09,7.49208e-15,
1.16587e+07,129.054,-5.02822e-07,95.7446,2.83311e-06,-3.99078e-10,-4.2147e-15,
1.19979e+07,130.557,4.43122e-06,95.4631,-8.29982e-07,-1.49881e-09,-3.23466e-14,
1.23288e+07,130.966,1.23573e-06,96.8518,4.19716e-06,-4.11872e-09,4.18967e-14,
1.26592e+07,130.747,-6.60727e-07,98.4694,4.89528e-06,-1.01264e-09,4.23743e-16,
1.29995e+07,130.142,-1.77792e-06,99.1996,2.1459e-06,5.48034e-10,-1.10764e-14,
1.33285e+07,130.186,1.31134e-07,99.94,2.24993e-06,-8.21888e-10,-1.36133e-14,
1.36584e+07,130.78,1.80343e-06,100.69,2.27442e-06,-3.11299e-09,2.59759e-14,
1.39976e+07,130.405,-1.10725e-06,102.538,5.44782e-06,-2.66725e-10,-8.931e-15,
1.4328e+07,130.846,1.33447e-06,102.45,-2.68026e-07,-7.57289e-10,3.99975e-15,
1.46582e+07,131.34,1.49738e-06,102.082,-1.11356e-06,-7.75826e-10,-4.15988e-15,
1.49973e+07,131.039,-8.86999e-07,102.979,2.64553e-06,-8.67804e-10,-2.16184e-15,
1.53282e+07,134.342,9.98188e-06,102.179,-2.41964e-06,-1.71364e-09,-7.29368e-15,
1.56581e+07,137.175,8.58942e-06,102.609,1.30391e-06,-6.12985e-09,-7.09346e-15,
1.59972e+07,140.492,9.77756e-06,101.836,-2.27777e-06,-1.17665e-08,-7.31696e-14,
1.63271e+07,143.571,9.33602e-06,100.62,-3.68793e-06,-1.41159e-08,-8.83151e-14,
1.66583e+07,142.272,-3.92307e-06,105.246,1.39667e-05,-1.53002e-08,-5.63039e-14,
1.69978e+07,146.99,1.38959e-05,104.927,-9.39489e-07,-4.36258e-08,2.18751e-13,
