.233257626000,13635
233257627000,0
.233257628000,13792
233257629000,0
.233257630000,12081
233257631000,0
.233257632000,10911
233257633000,0
.233257634000,10003
233257635000,0
.233302410000,11417
233302411000,0
.233302412000,12797
233302413000,0
.233302414000,11540
233302415000,0
.233302416000,10422
233302417000,0
.233302418000,9759
233302419000,0
.233308196000,11417
233308197000,0
.233308198000,12779
233308199000,0
.233308200000,11522
233308201000,0
.233308202000,10422
233308203000,0
.233308204000,9776
233308205000,0
.23331355000,11417
23331356000,0
.23331357000,12779
23331358000,0
.23331359000,11540
23331360000,0
.23331361000,10440
23331362000,0
.23331363000,9776
23331364000,0
.233317838000,11400
233317839000,0
.233317840000,12779
233317841000,0
.233317842000,11540
233317843000,0
.233317844000,10422
233317845000,0
.233317846000,9759
233317847000,0
.233322697000,11365
233322698000,0
.233322699000,12762
233322700000,0
.233322701000,11522
233322702000,0
.233322703000,10405
233322704000,0
.233322705000,9759
233322706000,0
.233328482000,11470
233328483000,0
.233328484000,12797
233328485000,0
.233328486000,11540
233328487000,0
.233328488000,10422
233328489000,0
.233328490000,9759
233328491000,0
.233333268000,11435
233333269000,0
.233333270000,12779
233333271000,0
.233333272000,11540
233333273000,0
.233333274000,10422
233333275000,0
.233333276000,9776
233333277000,0
